ccode,year,styear,endyear,lqgia,qgia,qgig,lqgia1,qgia1,qgig1,pcig,pci,infla,loda,oda,lremit,remit,ltrade,trade,popg,lxrate,xrate,lforce,pop,linvest,invest,gfcf,mob,aidi,rents,fdif,lfdis,fdis,lgexped,gexped,lgexhpc,gexhpc,lgexhgdp,gexhgdp,gexhpcp,exexph,va,psavt,ge,rq,rl,cc,lgpva,gpva,govg,dcred,lfd,fd,fi,fm,fid,fia,fie,fmd,fma,fme,ldepen,depen,ldepen_old,depen_old,ldepen_young,depen_young,time,sinfla,cname,cticker
10,2009,2005,2009,-1.4926506,.22477607,.068196349,-2.0155044,.13325317,.13325317,2.127841,660.46259,8.0976725,1.7163467,5.5641637,-4.6051702,.0099999998,4.4400363,84.778023,3.4372013,6.1922035,488.92224,3956596.3,10823103,3.152035,23.3836,22.940527,9.8134384,3.4068136,33.386036,1.5827122,5.5867834,266.87582,.78314596,2.1883459,2.0681167,7.9099112,.033057168,1.0336096,16.901495,6.2065964,.59855354,.5145663,.56483877,.57597184,.54203784,.54355228,-.58593225,.55658674,.55579454,2.829602,-2.7009883,.067139126,.12398065,.008252237,.010438214,.0055178991,.45904195,.021960327,0,0,4.67522,107.25618,1.6158613,5.0322204,4.6271663,102.22396,3 2005:2009,2.0915766,Chad,TCD
10,2014,2010,2014,-1.4194853,.24183846,.078093842,-1.2500994,.28647631,.1646446,3.5043578,739.22302,2.5146515,1.3457241,3.8409667,-4.6051702,.0099999998,4.3590722,78.18457,3.3433888,6.2002072,492.85123,4702873.5,12796373,3.4142387,30.393801,30.951725,32.216396,5.149991,25.035719,16.850121,5.8014312,330.77261,.86682314,2.3793399,2.2808204,9.7847052,.0030734942,1.0030782,20.236143,7.6999054,.60731167,.58753389,.57471204,.58772177,.56600499,.55806756,-.5443387,.58022535,.57978523,5.7586236,-2.4952435,.08247637,.15103711,.011403011,.016128903,.010371786,.54756516,.030344967,0,0,4.6446228,104.0241,1.4830605,4.4064107,4.6013398,99.617683,4 2010:2014,.92213422,Chad,TCD
10,2019,2015,2019,-1.3613682,.25630987,.083638586,-1.1889476,.30454162,.18106179,-3.2083352,692.58069,-.39638254,1.8820639,6.5670443,-4.6051702,.0099999998,4.2547936,70.442276,3.0906148,6.365037,581.16632,5600474,15022800,3.0581152,21.287399,22.855427,42.538383,6.9923525,18.733246,29.194441,5.9131522,369.87024,.85753894,2.357352,1.7165473,5.56528,-.25507256,.77486026,15.644623,17.381304,.60024905,.59243435,.56444645,.57234639,.58254218,.54526079,-.55127758,.57621318,.57583159,9.3789577,-2.535825,.079196356,.12695785,.029022187,.023983782,.015238461,.43235976,.077231996,0,0,4.5985489,99.340065,1.3903431,4.0162277,4.5572801,95.323837,5 2015:2019,-1.3963826,Chad,TCD
11,1999,1995,1999,-1.5518348,.21185888,.068867765,-1.3108823,.26958209,.16874181,-.79458201,1119.3317,3.9204113,2.2048011,9.0684471,1.1200545,3.065021,3.5767546,35.757301,2.6907949,6.0402622,420.0032,116969,502041.81,2.7415752,15.5114,17.116432,0,17.979746,1.6559083,74.07209,3.685374,39.860031,.78907537,2.20136,1.7808988,5.9351883,-.052507155,.94884753,17.423975,5.4858985,.76500875,.88022566,.5443483,.57331532,.63360798,.59593552,-.40735647,.66540694,.65544939,5.0662637,-3.6391017,.026275935,.051751386,0,.0096914954,.0076742158,.17394938,0,0,0,4.5260067,92.388878,1.9732431,7.1939692,4.4449415,85.194908,1 1995:1999,1.3661966,Comoros,COM
11,2004,2000,2004,-1.4014056,.2462506,.078866363,-1.1802773,.30719352,.18473874,1.4079653,1184.8378,3.3681612,1.718677,5.5771451,1.5146825,4.547977,3.5767508,35.757172,2.4318357,6.187305,486.53314,135187.2,569635.19,2.6500397,14.1546,17.116451,.34914869,18.01302,1.3879086,58.469311,3.6658356,39.088787,.80959958,2.2470081,1.9948758,7.3512897,-.093727872,.91053051,17.720175,5.4169049,.71571928,.78353649,.6137383,.55521065,.61427885,.61369991,-.43176195,.64936393,.64445812,4.6022921,-3.455996,.031555858,.062150382,0,.0085859867,.0086013917,.21492392,0,0,0,4.4585528,86.36245,1.903919,6.7121477,4.377646,79.650307,2 2000:2004,1.2143669,Comoros,COM
11,2009,2005,2009,-1.3486812,.25958237,.086912602,-1.5626472,.20958054,.20958054,.26521078,1181.9225,2.2213171,1.5689081,4.8014026,2.2778473,9.7556572,3.5767534,35.757263,2.3963184,5.9045215,366.69168,159413.41,642030.81,2.8340836,17.014799,17.116451,10.054483,19.114576,1.5203136,203.53725,3.9651017,52.725632,1.4120133,4.1042099,2.0549216,7.8062258,-.43727604,.64579314,14.228944,7.1211805,.77008253,.6761024,.53045225,.52286971,.62380069,.64290613,-.46568927,.6277023,.62170494,6.1153727,-3.3443894,.035281751,.06948866,0,.011527529,.014195083,.22953488,0,0,0,4.3946967,81.020058,1.956755,7.0763273,4.3033042,73.943726,3 2005:2009,.79810029,Comoros,COM
11,2014,2010,2014,-1.2770624,.27885526,.074229613,-1.025879,.35848123,.22520435,1.0764989,1238.6858,2.3083327,1.9995099,7.3854356,2.1957436,8.986681,3.6830659,39.768135,2.4079452,5.9125252,369.63843,190548.41,724208,2.7961464,16.381399,16.547924,38.212322,20.669397,1.7846155,296.45261,4.7825804,119.41207,.99593192,2.7072461,2.1868088,8.906745,-.48252311,.6172241,15.608844,12.240862,.76526207,.73186749,.53893119,.55293363,.63100308,.64821309,-.43896744,.64470178,.6392163,11.925831,-3.1713827,.041945562,.082613267,0,.022284484,.047322374,.20823544,0,0,0,4.3487225,77.379539,1.9650406,7.1352019,4.2519798,70.244339,4 2010:2014,.8365255,Comoros,COM
11,2019,2015,2019,-1.2030134,.30028796,.088437289,-.95583361,.3844915,.25445399,.42285344,1268.4971,1.0223198,1.8754687,6.5238767,2.5878606,13.301284,3.6902404,40.054478,2.2753711,6.0773687,435.88071,222754.2,814027,2.6989691,14.8644,13.539949,59.38213,22.684799,2.0117664,266.73718,4.9614778,142.80467,.93415421,2.5450599,2.0014129,7.3995032,-.58843946,.55519301,15.615015,15.871422,.76151693,.77484483,.5514248,.5869574,.62690639,.64315051,-.41936097,.65746683,.65216088,16.042343,-3.0846119,.04574779,.090101898,0,.029644355,.057708167,.20823544,0,0,0,4.3115869,74.558723,1.9780905,7.2289262,4.2096028,67.329796,5 2015:2019,.022074353,Comoros,COM
13,1999,1995,1999,-1.1067928,.33061761,.088571616,-.91463679,.40066212,.23704162,-1.1165943,2075.8933,7.4971247,2.6258447,13.816241,-1.3470339,.26001033,4.9019718,134.55484,2.8693302,6.3278637,559.95905,1116981.3,2870142.5,3.6169214,37.222801,27.708462,.078826465,8.6770163,37.797359,.12815414,6.0666161,431.2189,1.4023385,4.0646939,1.7858025,5.9643645,-.5459308,.57930231,21.301805,7.1762528,.65215498,.58383286,.62135738,.56726938,.58274394,.6058268,-.50716978,.60219753,.60115016,8.8316393,-3.286891,.037369855,.046209134,.027392114,.020528991,.00747434,.1348418,.072894156,0,0,4.4255686,83.560295,1.7383716,5.6880736,4.3550692,77.872223,1 1995:1999,2.0145195,Congo,COG
13,2004,2000,2004,-1.0861354,.33751836,.12376842,-.89858598,.40714496,.26742524,1.0880228,2081.0535,8.7863302,1.0378208,2.8230584,-1.225857,.29350606,4.9101934,135.66568,2.8881555,6.474987,648.71088,1315437.8,3314621.8,3.3826191,29.4478,23.421774,6.8429527,8.7355738,44.51889,4.6375427,6.4789944,651.31561,1.0817543,2.9498498,1.8375865,6.2813597,-.46698743,.62688798,24.104965,9.9941645,.64707386,.61176616,.61051595,.5832237,.58242631,.6042158,-.49998957,.60653698,.60571337,3.8225071,-3.0111163,.049236685,.070114262,.026859131,.028284034,.0098248199,.21181022,.071475811,0,0,4.3925414,80.845634,1.6745615,5.3364544,4.324254,75.509178,2 2000:2004,2.173197,Congo,COG
13,2009,2005,2009,-1.0602965,.34635308,.10911547,-1.2711571,.28050685,.28050685,1.9707389,2171.9519,9.1446257,2.1186767,8.3201208,-1.5495186,.21235019,4.8864336,132.48022,3.3249984,6.1922035,488.92224,1563580.4,3880185.5,3.7454536,42.328201,39.967911,37.858788,9.3090181,51.055367,15.907698,7.2221842,1369.4771,1.1888503,3.283304,2.7647848,15.875623,-.31837624,.72732908,31.030146,15.972425,.63985294,.67395419,.60427713,.55876011,.58408064,.58932638,-.49696341,.60837525,.6069389,2.895267,-3.0556052,.047094207,.080417767,.01233594,.029471144,.017485134,.23746596,.032827619,0,0,4.3782182,79.695892,1.6223001,5.0647264,4.3125582,74.631165,3 2005:2009,2.2131662,Congo,COG
13,2014,2010,2014,-1.0250595,.35877514,.10086846,-.80385649,.44759947,.30265638,2.8336935,2501.3408,8.8141251,1.0926203,2.9820776,-1.0970827,.33384356,4.6882954,108.66777,2.6679471,6.2002072,492.85123,1826390,4507700,3.822094,45.699799,42.686005,95.050095,11.761603,43.406929,34.634617,7.6849093,2175.2725,1.4314871,4.1849179,3.4203384,30.579763,.007565537,1.0075942,56.615921,24.947517,.64749378,.73241115,.61823863,.5540033,.60296077,.58491433,-.47266802,.62333697,.62084925,8.1208801,-2.2170856,.1089261,.20218965,.012344158,.045084413,.04695319,.63958114,.032849483,0,0,4.3837943,80.141541,1.5553228,4.7366152,4.3228726,75.404922,4 2010:2014,2.1763556,Congo,COG
13,2019,2015,2019,-.97908533,.37565455,.098398127,-.75015336,.47229412,.32629183,-7.0467138,2040.9576,2.3450131,.16625352,1.1808724,-2.2000685,.11079556,4.8122573,123.00898,2.5477083,6.365037,581.16632,2069667.8,5114531.5,3.8620384,47.562199,49.728497,102.64391,15.761856,32.852715,18.016277,8.3399105,4187.7148,1.3780006,3.9669621,3.07108,21.56518,.16559592,1.1800961,66.982246,18.009663,.64005321,.70605099,.61663574,.55779386,.61121905,.56473941,-.48437518,.61608201,.61405009,15.905235,-2.0099549,.13399471,.23030692,.033600416,.082878202,.084068306,.6260699,.089415289,0,0,4.3858867,80.309395,1.534924,4.6409731,4.3263607,75.668419,5 2015:2019,.85229099,Congo,COG
14,1999,1995,1999,-1.1327482,.32214668,.098820269,-.91059875,.40228328,.21634911,1.8273505,1893.5409,5.330843,1.9913679,7.3255482,.18056977,1.1978997,4.3329315,76.167259,3.0928652,6.3278637,559.95905,5624674.5,15123508,2.7716508,15.985,14.14416,.50384569,12.78847,4.3075161,56.222393,4.8242984,124.4991,1.3997455,4.0541677,1.6646428,5.2837858,-.20916656,.8112601,19.296721,14.395973,.73155785,.78636205,.76759338,.6975252,.65541226,.70956391,-.32204014,.7246691,.72326708,16.542641,-1.985045,.13737445,.17355201,.097011849,.074029237,.02153361,.52233803,.25084189,.0086374357,0,4.4740334,87.709785,1.6035023,4.9704099,4.4156957,82.73938,1 1995:1999,1.6735094,Cote d'Ivoire,CIV
14,2004,2000,2004,-1.1199021,.32631174,.090571977,-.89110577,.41020191,.21751699,-2.9866703,1727.9252,3.6439872,1.2997426,3.6683524,-.00056437682,.99943578,4.3513765,77.585197,2.2821734,6.474987,648.71088,6178477,17221866,2.4051597,11.0802,9.3173437,5.9503007,12.836372,3.7604804,42.160229,5.3103151,202.41399,1.3639736,3.911706,1.7464782,5.7343717,-.28676164,.75069064,17.548223,13.79626,.65568131,.53082651,.65402281,.6513086,.5839498,.63017386,-.48181629,.61766052,.61552781,13.842818,-2.134409,.1183145,.14565061,.087373994,.067173399,.020738348,.42566961,.22608665,.0075843888,0,4.4760919,87.890495,1.5424145,4.6758666,4.421423,83.214622,2 2000:2004,1.2930784,Cote d'Ivoire,CIV
14,2009,2005,2009,-1.1068026,.33061439,.088837832,-1.4471023,.23525099,.23525099,-.063088365,1630.8254,3.3653555,1.139361,3.1247711,-.016394036,.98373961,4.5141158,91.296814,2.1990824,6.1922035,488.92224,6547693,19189078,2.5085907,12.2876,10.475901,38.490597,13.593628,7.437367,300.31168,5.7425647,311.86316,1.4407494,4.2238598,2.1801851,8.8479433,-.20498559,.81465906,20.38162,14.397683,.63233322,.50636429,.61229992,.61103928,.56365013,.58697367,-.53538579,.58544338,.58359861,15.705712,-2.0522809,.12844162,.16349027,.089480035,.077350073,.02993731,.46354759,.23233664,.0068226792,0,4.4806118,88.288689,1.5447842,4.6869602,4.426064,83.601723,3 2005:2009,1.2135336,Cote d'Ivoire,CIV
14,2014,2010,2014,-1.0567633,.347579,.10697391,-.80186921,.44848984,.28805506,2.6787329,1684.0699,3.5593114,1.7075038,5.5151772,.30144116,1.3518056,4.4602852,86.512161,2.4274361,6.2002072,492.85123,7086070,21568792,2.8636854,17.525999,13.989408,85.56852,16.860146,7.7497373,135.81557,5.8509064,347.54929,1.5107903,4.5303102,2.5408428,12.690362,-.05637157,.94518787,26.846186,19.503439,.69360745,.59410298,.63647908,.63028342,.62571436,.63532382,-.45268488,.6359185,.63516325,19.155674,-1.9426541,.14332305,.18666175,.095618054,.084015131,.071271166,.47463536,.24938583,.0059788879,0,4.4473653,85.401657,1.5079806,4.5175986,4.3930168,80.884056,4 2010:2014,1.2695671,Cote d'Ivoire,CIV
14,2019,2015,2019,-1.0269173,.35810921,.076149181,-.82376409,.43877694,.26976869,4.6080761,2153.3057,7.8856277,.50111455,1.6505599,-.45328212,.63553882,3.8763566,48.248112,2.5415568,6.365037,581.16632,7714090.5,24454426,3.0598426,21.3242,21.234325,126.94689,20.56233,3.2460148,683.89099,5.9159889,370.92099,1.2925495,3.64206,2.9307022,18.740788,.16871206,1.1837792,46.177456,22.382568,.78242147,.64453137,.70542467,.69644016,.68889618,.68472141,-.35609525,.7004059,.69914407,18.652344,-1.8643843,.15499161,.22219019,.083071291,.094127461,.08591295,.5728125,.21652912,.0053511858,0,4.4041829,81.79229,1.4569501,4.2928467,4.3502707,77.499443,5 2015:2019,2.0650418,Cote d'Ivoire,CIV
16,1999,1995,1999,-1.5249991,.21762124,.079678051,-1.3354115,.2630499,.13110562,3.2662287,2333.3679,6.3361607,.97089726,2.6403124,1.491071,4.4418502,3.7897246,44.244209,1.9983072,1.2211657,3.3911383,18306388,64908756,2.9013007,18.1978,22.880146,.19473657,43.125839,6.8804898,4.8242464,5.5420704,255.20589,1.5385982,4.6580558,3.2549288,25.917768,.54931664,1.732069,108.75776,0,.6873076,.74473077,.74688065,.72272027,.78216034,.69099486,-.31589994,.72913241,.72813326,41.503731,-1.4040684,.24559575,.23968095,.2440286,.11023628,.04985375,.67483431,.21019505,.19615418,.32547042,4.3359628,76.39846,2.0594032,7.841289,4.2276678,68.557167,1 1995:1999,1.8462731,Egypt,EGY
16,2004,2000,2004,-1.5000616,.2231164,.093605958,-1.286541,.27622458,.16436319,1.9799975,2676.9304,5.4850178,.3938522,1.4826814,1.2351162,3.4387784,3.8013818,44.762997,1.8805832,1.5682756,4.7983665,21047882,71493488,2.9379337,18.876801,17.439724,6.1022086,43.243797,8.4535723,16.496304,5.6950941,297.40475,1.5873247,4.8906479,3.0833926,21.832344,.55686533,1.7451934,116.76654,1.3616241,.66846609,.73959875,.76104647,.67874211,.78557575,.67919874,-.330212,.71877134,.7170493,53.896072,-1.1344326,.32160458,.25332323,.38008836,.13405302,.05664324,.67795265,.33440283,.30145767,.50268376,4.2238846,68.298286,2.0169723,7.5155358,4.107306,60.782753,2 2000:2004,1.7020203,Egypt,EGY
16,2009,2005,2009,-1.4295318,.239421,.10321616,-1.5625124,.20960878,.20960878,4.1610312,3119.9253,9.9115944,-.12196797,.88517672,1.6311851,5.1099267,4.1519313,63.556625,1.7944826,1.7272028,5.6248975,24971518,78280048,3.1962295,24.440201,20.096069,39.999435,48.425831,13.368291,155.57698,6.4329123,621.98273,1.3754507,3.9568598,3.3673205,29.000717,.46660638,1.5945736,140.67018,6.3819151,.64251423,.69601583,.7444979,.70084655,.76115721,.65749413,-.35607374,.70042098,.69903654,44.972374,-.92228687,.39760873,.25299555,.53010893,.12530474,.070949763,.66721588,.46657199,.33207297,.79017168,4.1153669,61.274681,1.915598,6.7909989,3.9979012,54.483681,3 2005:2009,2.2937052,Egypt,EGY
16,2014,2010,2014,-1.4071273,.24484566,.14345603,-1.1580281,.31410494,.24634154,.64296722,3477.6724,12.242603,-.15643394,.85518801,1.8321106,6.2470584,3.7433534,42.239395,2.1681054,1.8424133,6.3117523,28641092,86508408,2.8004956,16.452801,15.209201,102.85436,69.46537,10.15521,151.34534,6.8150573,911.46875,1.3152907,3.7258339,3.7678885,43.288567,.35321555,1.423638,147.93555,3.0592775,.65504169,.5717293,.69628268,.67492354,.70926994,.66503805,-.41241798,.66204751,.66012138,28.688957,-1.2700543,.28081638,.26617211,.28690568,.089852922,.096538238,.73431259,.15214583,.32287115,.40269125,4.1031651,60.531582,1.921381,6.8303847,3.9834352,53.701195,4 2010:2014,2.5049219,Egypt,EGY
16,2019,2015,2019,-1.3355495,.26301363,.13285509,-1.0715748,.34246877,.26585856,2.5875597,3742.1235,14.83158,-.51476485,.59764111,2.0968909,8.1408195,3.6975319,40.347603,2.0905266,2.6395867,14.007413,29623120,96428776,2.7631948,15.8504,15.438571,100.4515,85.942192,4.9571748,177.59152,7.0385075,1139.6851,1.3688557,3.93085,3.7477634,42.426083,.45878413,1.5821491,185.42673,3.3655782,.6186114,.58410424,.70900887,.61774713,.7061913,.66905242,-.42957452,.65078592,.64891374,27.708784,-1.2471948,.28730965,.28709564,.27877089,.085088842,.13409135,.76159918,.11907827,.35480481,.38403979,4.1521025,63.56752,2.0159888,7.5081482,4.0264115,56.059372,5 2015:2019,2.6967587,Egypt,EGY
19,1999,1995,1999,-1.3664008,.25502318,.063448302,-1.1961406,.30235887,.17022912,1.5976114,2396.1301,9.6903849,.75194931,2.1211307,1.5650613,4.782968,4.95508,141.89398,1.8202969,1.5757638,4.8344326,273059,961957,3.4067619,30.1674,16.813017,.37758592,13.215933,3.9564641,34.984566,6.2203131,502.8606,1.637495,5.142272,3.7299106,41.675385,.87996298,2.4108105,118.26269,9.3514977,.61751109,.91103524,.9040879,.93114197,.88038844,.84281784,-.16507465,.84783041,.84000778,13.982805,-1.5744944,.20711224,.18996808,.21794683,.055731021,.089145899,.50418085,.081456743,0,.59442037,4.5169244,91.553581,1.4819771,4.4016395,4.4676528,87.151939,1 1995:1999,2.2711341,Eswatini,SWZ
19,2004,2000,2004,-1.3685365,.25447911,.066413917,-1.229367,.29247764,.1472526,2.2894516,2587.1458,10.615455,.25207072,1.286687,1.1457298,3.1447353,5.0881376,162.08768,.63719755,2.0822923,8.0228395,298671.19,1017435.4,3.0662186,21.4606,21.465996,7.5640516,13.298676,3.2290127,8.9832306,6.4297252,620.0036,1.6488882,5.2011938,3.9369183,51.260387,.96764505,2.6317396,141.72499,46.412174,.58855993,.93376136,.93943805,.94273311,.90650195,.89355838,-.14222565,.8674255,.85623139,11.623008,-2.2248137,.10808755,.20000324,.012879019,.053019837,.090759665,.54521918,.019558795,0,.01754424,4.414546,82.64431,1.4799426,4.3926935,4.3599296,78.251617,2 2000:2004,2.3623109,Eswatini,SWZ
19,2009,2005,2009,-1.4745083,.22889125,.05790906,-1.9865938,.13716182,.13716182,3.1456482,3105.095,7.1615572,.41965601,1.5214381,1.0283248,2.7963777,4.7303166,113.33144,.59848523,1.9990755,7.3822279,313712.81,1043346.2,2.7843196,16.188801,16.192461,38.689789,15.671429,2.6380174,10.016235,6.606339,739.7699,1.8774358,6.5367222,4.8487053,127.5751,1.3747077,3.9539208,288.43665,137.91313,.60962826,.89495575,.9799121,.9484058,.96076852,.91603696,-.12222274,.88495123,.87412256,19.670658,-1.9712594,.13928135,.26465777,.0096617788,.09025602,.14643407,.64479387,.016280143,0,.011245233,4.3751388,79.450851,1.5816805,4.8631215,4.311976,74.58773,3 2005:2009,1.9687275,Eswatini,SWZ
19,2014,2010,2014,-1.4142998,.24309577,.06836009,-1.2425523,.28864658,.16846177,2.5236754,3486.1069,6.1930494,.83989096,2.3161144,.4900794,1.6324458,4.4824281,88.449181,.69805515,2.1587155,8.6600065,331816.81,1079604,2.5497577,12.804,12.805176,76.027924,20.779709,3.0939474,16.194717,6.6443677,768.44385,1.9104807,6.7563357,5.0032711,148.89944,1.2423027,3.4635797,304.44876,216.96095,.61532336,.90535104,.97272205,.96512258,.97513264,.93378353,-.11140927,.89457256,.88364869,20.54121,-1.8386725,.1590284,.30093682,.012275252,.10958955,.20987289,.64970565,.017104242,0,.01855517,4.3455615,77.135338,1.7203803,5.5866528,4.2703781,71.548683,4 2010:2014,1.8234276,Eswatini,SWZ
19,2019,2015,2019,-1.3313404,.26412299,.075356901,-1.144433,.31840441,.19146866,1.0275937,3737.6746,4.0773029,1.0765995,2.9346831,.99813837,2.7132261,4.4599428,86.482582,.94725382,2.6170754,13.695612,360058.59,1125449.4,2.5635331,12.9816,12.9816,89.359146,25.524546,3.5822248,16.672203,6.5847311,723.95636,1.7310615,5.6466441,4.6496339,104.54672,.99853265,2.7142961,277.27985,227.40916,.59992027,.89668846,.98974317,.98998326,.98437542,.97167009,-.099382021,.90539676,.89208442,20.838043,-1.7966521,.16585323,.31437859,.012275252,.12046757,.2539801,.6111998,.017104242,0,.01855517,4.2989984,73.626015,1.8786787,6.5448513,4.2059031,67.081161,5 2015:2019,1.4054357,Eswatini,SWZ
21,1999,1995,1999,-1.3097696,.26988223,.13242517,-1.1846255,.3058607,.17406511,-.75539088,8881.1699,3.4506526,.59312868,1.8096414,-2.2608628,.10426049,4.5706782,96.609619,2.5172632,6.3278637,559.95905,310313.19,1141669.3,3.3738468,29.190599,28.17396,.67640615,18.6749,27.238668,2.1262047,5.4818382,240.28796,1.1787919,3.2504449,3.8445644,46.738319,.061883129,1.063838,160.66386,9.3246174,.77421546,.65539187,.63097632,.5626384,.64358938,.64207757,-.42850626,.65148151,.64847308,8.7869749,-2.597789,.074437968,.14537646,.001231764,.06075345,.057221841,.37446994,.003277892,0,0,4.4878983,88.934341,2.2620702,9.6029482,4.3736339,79.331398,1 1995:1999,1.2385634,Gabon,GAB
21,2004,2000,2004,-1.295607,.27373168,.10237082,-1.1577275,.31419939,.16273725,-1.8242763,7714.228,7.2649302,-.74703258,.47377035,-2.3872833,.091878951,4.4593806,86.433952,2.4274068,6.474987,648.71088,363219.19,1289682.3,3.317301,27.5858,22.777704,20.449457,18.754793,29.721315,4.9160581,3.6958182,40.278515,1.3421047,3.82709,4.0779185,59.022488,.2344708,1.2642395,184.53488,7.8665919,.73541617,.61027205,.66617155,.57861966,.64373326,.67452759,-.42854431,.65145671,.64937788,10.863625,-2.4792261,.08380805,.16391255,.001150375,.059671726,.063556686,.43826908,.0030613041,0,0,4.4204903,83.137047,2.1630211,8.6973734,4.309989,74.439674,2 2000:2004,1.9830587,Gabon,GAB
21,2009,2005,2009,-1.2173028,.29602754,.11237372,-1.5757726,.20684767,.20684767,-2.3805046,7075.5742,7.3196793,-.64002788,.52727771,-2.3481779,.095543094,4.4548936,86.046989,2.9496818,6.1922035,488.92224,438934.59,1476144.4,3.2560482,25.9468,24.470091,74.636215,21.051949,38.314259,3.4156966,6.8582835,951.73224,1.1718286,3.22789,4.5853195,98.0345,.20018846,1.221633,181.68329,11.74855,.68384612,.52199513,.71370661,.60085213,.66629881,.65804231,-.44505322,.64079016,.63735771,9.3442307,-2.416394,.089242846,.17195491,.0038120309,.052690551,.073251076,.46506792,.010144334,0,0,4.321455,75.298096,2.0356393,7.6571455,4.2142134,67.640945,3 2005:2009,1.9905665,Gabon,GAB
21,2014,2010,2014,-1.1565239,.31457779,.15518583,-.97542697,.37703133,.26513997,2.0748522,7157.1943,3.858866,-.53365064,.58646011,-1.8651211,.15487745,4.4685578,87.230843,3.6580174,6.2002072,492.85123,553169.63,1751864.6,3.3893812,29.6476,30.693041,138.55403,25.427437,33.649025,9.2487106,7.8158164,2479.51,1.083521,2.955066,5.0481114,155.72806,.46767807,1.5962834,263.2511,3.3821268,.68707722,.55863744,.73099816,.5941456,.67983252,.67389882,-.42449766,.65409827,.65125054,11.718863,-2.3237834,.097902484,.18610786,.0067145559,.059452098,.13379291,.40877059,.017868349,0,0,4.2327194,68.904366,1.9123042,6.7686667,4.1293206,62.1357,4 2010:2014,1.3503734,Gabon,GAB
21,2019,2015,2019,-1.1372435,.32070181,.15121646,-.94712085,.38785613,.26394111,-.62981004,7196.2451,-.13656501,-.40768161,.66519064,-2.1162171,.12048656,4.2898941,72.958733,2.8524587,6.365037,581.16632,680588,2062447.4,3.484895,32.618999,24.350441,139.4854,29.128593,17.378218,31.367842,8.4177084,4526.5195,1.0782803,2.93962,4.8500581,127.74778,.53683907,1.7105912,305.0947,4.176322,.66801101,.56088138,.70356411,.59722012,.71054757,.69142276,-.42270103,.65527451,.65262926,13.01971,-2.2316356,.1073527,.19915374,.012281211,.058740854,.16033596,.41688469,.032681976,0,0,4.2153563,67.718285,1.8745476,6.5178695,4.1141539,61.200417,5 2015:2019,-1.136565,Gabon,GAB
22,1999,1995,1999,-1.1978091,.30185482,.066832833,-.96116751,.38244611,.23314184,.4280518,690.35645,1.8678055,1.5863019,4.8856478,2.4071028,11.101751,3.9696612,52.966591,3.0913022,2.3336921,10.315959,375395.41,1201686.4,3.091815,22.017,5.6995044,.32226217,16.638481,2.5783868,-223.13893,5.1231799,167.86833,.67449731,1.963046,1.4995914,4.4798579,-.53670532,.58467138,14.724804,124.92696,.64402747,.82836848,.75474304,.76910061,.70091051,.60253823,-.33321694,.71661472,.71223509,5.3940611,-2.2090757,.10980208,.21625909,0,.020285899,.054893237,.72206235,0,0,0,4.5670733,96.261993,1.9550444,7.0642328,4.4908562,89.197762,1 1995:1999,.6247642,Gambia,GMB
22,2004,2000,2004,-1.2108427,.2979461,.07658226,-.9527337,.38568524,.25834197,1.1362292,730.29584,24.299564,2.2321932,9.3202848,2.3169317,10.1445,4.0314941,56.345024,3.1707821,3.0629535,21.39064,435624.41,1405698,3.6052966,36.792599,9.4741659,6.7174277,16.725664,3.3931279,44.479687,5.2207894,185.08026,.19107318,1.210548,1.4049461,4.0753069,-.49939385,.60689843,17.006056,121.98669,.7003485,.87186372,.72016162,.71780306,.73686254,.65555042,-.30956653,.73376495,.73060465,8.5085888,-2.2472506,.10568941,.20815906,0,.027466938,.057176255,.67480302,0,0,0,4.583765,97.88221,1.9313729,6.8989749,4.5106754,90.983238,2 2000:2004,3.1904585,Gambia,GMB
22,2009,2005,2009,-1.1828487,.30640465,.093553007,-1.2383488,.28986242,.28986242,-.43729839,704.81366,3.364197,1.9759063,7.2131534,1.6418296,5.1646099,3.8091197,45.110706,3.0179842,3.2607954,26.070261,518612.19,1640920,3.7387595,42.045799,13.100581,46.943573,19.397665,2.9733694,353.59555,5.3755999,216.0694,.23898694,1.269962,1.7990837,6.044107,-.24112521,.78574324,17.478132,70.733849,.67645454,.83586615,.68007439,.67814392,.68850023,.6160267,-.36262935,.69584429,.69267893,7.7025661,-2.4717138,.084440023,.16630761,0,.035896096,.069887824,.47605172,0,0,0,4.5466037,94.311569,1.776877,5.9113665,4.4818745,88.4002,3 2005:2009,1.2131894,Gambia,GMB
22,2014,2010,2014,-1.1190403,.3265931,.11517418,-.85269463,.42626476,.32021886,-2.1054618,689.6886,5.0412936,2.1879058,8.9165211,2.0963812,8.136672,3.8504572,47.014549,3.0209947,3.5099988,33.448231,618538,1906821.3,3.4957376,32.974602,15.802839,89.070038,24.210726,4.8475547,338.97275,5.2297044,186.73761,.85452515,2.3502581,2.0374405,7.6709514,.04983056,1.051093,24.805672,46.386642,.62913042,.84230679,.68014896,.65342373,.70622021,.64601928,-.36690581,.69287491,.68938458,9.7580948,-2.3235695,.09792342,.19286364,0,.046256267,.11401754,.48969045,0,0,0,4.5082998,90.767365,1.6496005,5.2048998,4.4492469,85.562469,4 2010:2014,1.6176627,Gambia,GMB
